Day,SessionCode,SessionTitle,Room,PaperTime,PaperTitle,Authors
"Tuesday, Nov 4",T4-WPA,"Pedagogical & Instructional Approaches 9: Fostering Leadership, Teamwork, and Mindfulness",Willow Pond A,16:00,WIP: Negative and Positive Behaviors Exhibited by Students in the Context of Engineering Project Teams,"Fazel Ranjbar (University of Cincinnati, USA); Junqiu Wang (University of North Carolina Charlotte, USA); Samieh Askarian Khanamani (University of Cincinnati, USA); Jutshi Agarwal (University at Buffalo, SUNY, USA); PK Imbrie (University of Oklahoma, USA)"
"Tuesday, Nov 4",T4-WPA,"Pedagogical & Instructional Approaches 9: Fostering Leadership, Teamwork, and Mindfulness",Willow Pond A,16:15,WIP: Integrating Contemplative Practices into First-Year Engineering Education to Foster Compassion and Mindfulness,"Prisha Bhatia (Olin College of Engineering, USA); Madhvi J Venkatesh (Vanderbilt University, USA); Yevgeniya V Zastavker (Olin College of Engineering, USA)"
"Tuesday, Nov 4",T4-WPA,"Pedagogical & Instructional Approaches 9: Fostering Leadership, Teamwork, and Mindfulness",Willow Pond A,16:30,WIP: the Impact and Effectiveness of Sociotechnical Interventions in Engineering Courses,"Salman Mohagheghi (Colorado School of Mines, USA)"
"Tuesday, Nov 4",T4-WPA,"Pedagogical & Instructional Approaches 9: Fostering Leadership, Teamwork, and Mindfulness",Willow Pond A,16:45,Applying Just-in-Time Learning Strategies to Equip Students with Project Management Tools and Knowledge,"Nadhirah Binti Ayub Khan and Alex Q. Chen (Singapore Institute of Technology, Singapore); Qi Cao (University of Glasgow, United Kingdom (Great Britain)); Malcolm Yoke Hean Low (Singapore Institute of Technology, Singapore) 15:30 - 17:00"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,15:30,WIP: High School Student Experiences in Engineering: Perspectives and Insights,"Sanjeev M Kavale and Medha Dalal (Arizona State University, USA)"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,15:45,WIP: Utilizing Community-Centered Practices to Develop Innovation Skills in Rural K12 Schools,"Julia Kim and Danyelle Larkin (Georgia Institute of Technology, USA); Willie Allen (Southern Regional Technical College, USA); Love Park and Nisha Detchprohm (Georgia Institute of Technology, USA); Candace Christian (Southern Regional Technical College, USA); Roxanne Moore (Georgia Institute of Technology, USA)"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,16:00,WIP: Fostering Community Integration Through Family Creative Coding,"Nina Bresnihan and Louise Caldwell (Trinity College Dublin, Ireland); Mary O'Mahony (Trinity College Dublin, Ireland & CNY, Ireland); Richard Millwood and Glenn Strong (Trinity College Dublin, Ireland)"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,16:15,"Exploring Disciplinary Identities and Computational Thinking Through Bugs, Repairs, and Resistance","Alicia Lane, Efrat Ayalon, Gabriella Anton and Noel Enyedy (Vanderbilt University, USA) 71"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,16:30,WIP: Examining Geospatial Differences in the Gender Wage Gap in STEM,"Akshay Bansal (Virginia Polytechnic Institute and State University, USA); Cam Kormyolo (University of Notre Dame, USA); Mahdis Tajdari (Virginia Tech, USA); Jharana Sapkota (Virginia Polytechnic Institute and State University, USA); Mohammed Farghally (Virginia Tech, USA)"
"Tuesday, Nov 4",T4-WPB,Broadening Participation 9: Increasing Opportunities,Willow Pond B,16:45,Women in Cybersecurity: A Literature Mapping (2010-2024),"Maristela Holanda (University of Brasilia, Brazil); Adrielly Lima and Luana Cruz Silva (Universidade de Brasilia, Brazil); Marjorie Mitzi (Universidade de Brasília, Brazil); Emilly Victoria Bernardes (Universidade de Brasilia, Brazil); João Gondim (UnB - Universidade de Brasília, Brazil); Aletéia P. F. Araúdo (Universidade de Brasília (UnB), Brazil); Christiana Chamon (Virginia Tech, USA); Dilma Da Silva (TAMU, USA); Maria Emilia M. T. Walter (University of Brasilia, Brazil) 15:30 - 17:00"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,15:30,WIP: Feeling Behind in an Introductory Programming Course,"Katherine A Panciera and Ronald J Nowling (Milwaukee School of Engineering, USA)"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,15:45,WIP: Applying Self-Regulated Learning Principles in an Undergraduate Computer Science Seminar,"Sophie Engle, Kelsey Urgo and Alark Joshi (University of San Francisco, USA)"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,16:00,Examining Perception Differences in Context Familiarity Between Students and Instructors in Computing Education: a Case Study on,"Introductory Database Concepts Yuzhe Zhou, Paul J Thomas and Tianyi Li (Purdue University, USA)"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,16:15,Comparing Feedback Practices in Higher Education: Perspectives from Academics and Students in the UK and Saudi Arabia,"Eyman Abdulrahman Alyahyan (The University of Glasgow, United Kingdom (Great Britain) & Imam Abdulrahman Bin Faisal University, Saudi Arabia); Mireilla Bikanga Ada and Jake Lever (University of Glasgow, United Kingdom (Great Britain))"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,16:30,WIP Second-Year Engineering Student Perceptions of Workload and Its Influence on Conceptual Understanding,"Marin Fisher (Virginia Tech, USA)"
"Tuesday, Nov 4",T4-WPC,Attitudes & Perceptions 5: Exploring Student and Instructor Experiences,Willow Pond C,16:45,A Multi-Modal Investigation of Instructional Practices in an Undergraduate Engineering Classroom,"Umer Farooq, Omar Al-Ani, Syeda Fizza Ali, Radhika Viruru and Saira Anwar (Texas A&M University, USA) 72"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,15:30,WIP: Teaching Students to Synthesize Knowledge by Recognition of Connections,"Steffen P Link and Chandrasekhar Radhakrishnan (University of Illinois Urbana-Champaign, USA); Arijit Banerjee, Christopher Schmitz, Olga Mironenko and Jonathon K Schuh (University of Illinois at Urbana-Champaign, USA); Yang Shao (University of Illinois at Urbana Champaign, USA); Rebecca M Reck (University of Illinois Urbana-Champaign, USA)"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,15:45,A Qualitative Study of How Computer Science Students Develop Debugging Skills in a Curriculum,"Keerti Banweer (The University of Oklahoma, USA); Deborah Trytten (University of Oklahoma, USA)"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,16:00,Code Insight: Evaluating an Active Learning Framework for Novice Programmers to Promote the Development of Code Review Skills,"Keerti Banweer (The University of Oklahoma, USA); Deborah Trytten (University of Oklahoma, USA)"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,16:15,Designing Laboratory Courses for Undergraduate Students in Materials Science and Engineering - a Systematic Review,"Anurag Srivastava (Texas A&M University, USA); Bilal Mansoor (Texas A&M University at Qatar, Qatar); Saira Anwar (Texas A&M University, USA)"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,16:30,The Dissonance in the Use of Bloom's Taxonomy in Designing Curricula of Engineering Courses,"Brainerd Prince, Preesha Kaur Katial, Aadi Jain and Lakshit Tyagi (Plaksha University, India)"
"Tuesday, Nov 4",T4-WPD,Curriculum & Course Design 5: Enhancing Skill Development and Knowledge Integration,Willow Pond D,16:45,"WIP: Crafting a Modern Data Visualization Course: Bridging Practice, Reflection, and Innovation","Sergiu Dascalu and Hossein Jamali (University of Nevada Reno, USA) 15:30 - 17:00"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,15:30,Guidelines for the Development of Digital Educational Game Software Based on Vygotsky's Socio-Interactionist Theory,"Silvia Dotta and Diego Marques (Federal University of ABC, Brazil); Juliana Cristina Braga (Universidade Federal do ABC, Brazil); Itana Stiubiener (Universidade Federal do ABC UFABC, Brazil)"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,15:45,Enhancing Engagement and Learning in IT Courses: a Pedagogical Approach to Gamification,"Anum Masood (Queen Mary University of London, United Kingdom (Great Britain))"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,16:00,Gamification for Cultural Heritage Education: a Case Study on Learning Through Digital,"Mario Casillo (Università degli Studi di Salerno, Italy); Constanza Fiorella Duarte Petti, Angela Passeggiato and Michele Pellegrino (University of Salerno, Italy); Domenico Santaniello (Università degli Studi di Salerno, Italy); Giusy Strollo (University of Salerno, Italy) 73"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,16:15,Understanding the Impact of the FossilSketch Application Using Students' Perceptions,"Anna Stepanova (Texas A&M University, USA); Christina Belanger and Tracy Hammond (Texas A and M University, USA); Saira Anwar (Texas A&M University, USA)"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,16:30,WIP: Design and Usability of an Interactive Educational Application for Teaching Undergraduate Sedimentology,"Syeda Fizza Ali, Anna Stepanova, Daniel S Bahng, Utsav Dabhi, Divij Bajaj, Juan C. Laya and Carlos A. Alvarez Zarikian (Texas A&M University, USA); Tracy Hammond (Texas A and M University, USA); Saira Anwar (Texas A&M University, USA)"
"Tuesday, Nov 4",T4-WPE,Computer-Based Instruction 2: Gamification and Digital Learning Environments,Willow Pond E,16:45,Exploring the Impact of Virtual and Augmented Reality on User Experience and Engagement With Visualized Building Energy,"Simulations Kifah Alhazzaa (Texas A&M University, USA & Qassim University, Saudi Arabia); Wei Yan (Texas A&M University, USA) 17:00 - 18:30"
"Tuesday, Nov 4",T5-RBA,K-12 Education & Outreach 5: Empowering Educators and Advancing Computational Thinking Across Grade Levels,Riverbed A,17:00,Computer Science Literacy Atlas: Unpacking the Computer Science Education Standards Across Grade Levels,"Sumi Hagiwara (Montclair State University, USA); Katherine Herbert (1 Normal Ave & Montclair State University, USA); Minsun Shin (Montclair State University, USA)"
"Tuesday, Nov 4",T5-RBA,K-12 Education & Outreach 5: Empowering Educators and Advancing Computational Thinking Across Grade Levels,Riverbed A,17:15,Bridging Educator Gaps in Computer Science: a Collaborative Professional Development Model,"Aetesam Ali Khan Ashar, Sharmin Akhter and Jiangjiang Liu (Lamar University, USA)"
"Tuesday, Nov 4",T5-RBA,K-12 Education & Outreach 5: Empowering Educators and Advancing Computational Thinking Across Grade Levels,Riverbed A,17:30,Impacts of Professional Development on Knowledge for Teaching Middle School Computer Science,"Garrett Berliner, Jennifer Parham-Mocello and Margaret Niess (Oregon State University, USA)"
"Tuesday, Nov 4",T5-RBA,K-12 Education & Outreach 5: Empowering Educators and Advancing Computational Thinking Across Grade Levels,Riverbed A,17:45,WIP: Empowering Appalachian K-8 Educators to Teach Computational Thinking: a Culturally Responsive Research-Practice,"Partnership Chulin Chen and Lynn L. Hodge (University of Tennessee, USA)"
"Tuesday, Nov 4",T5-RBA,K-12 Education & Outreach 5: Empowering Educators and Advancing Computational Thinking Across Grade Levels,Riverbed A,18:00,WIP: Empowering Teachers and Engaging Students Through Flow-Based Music Programming in K-12 CS Education,"Zifeng Liu (University of Florida & USA, USA); Fan Zhang (University of Florida, USA); Alec Barron (University of California, San Diego, USA); Wanli Xing and Maya Israel (University of Florida, USA); Victor Hugo Minces (UCSD, USA) 74"
"Tuesday, Nov 4",T5-RBC,Gen AI 10: Broad Issues in Graduate Education,Riverbed C,17:00,Human in the Loop Systems for Adaptive Learning Using Generative AI,"Bhavishya Tarun, Haoze Du, Dinesh Kannan and Edward F. Gehringer (North Carolina State University, USA)"
"Tuesday, Nov 4",T5-RBC,Gen AI 10: Broad Issues in Graduate Education,Riverbed C,17:15,Leveraging Large Language Models and Human-in-the-Loop for Interactive Learning Pipelines,"Haoze Du, Dinesh Kannan, Bhavishya Tarun and Edward F. Gehringer (North Carolina State University, USA)"
"Tuesday, Nov 4",T5-RBC,Gen AI 10: Broad Issues in Graduate Education,Riverbed C,17:30,WIP: Integrating Generative AI into Project-Based Learning for Advanced Power Systems Analysis,"Anthony Robol, Robert J Kerestes and April Dukes (University of Pittsburgh, USA); Mary Besterfield-Sacre (University of Pittsbugh, USA)"
"Tuesday, Nov 4",T5-RBC,Gen AI 10: Broad Issues in Graduate Education,Riverbed C,17:45,Multimodal Quiz Generation via RAG with LLM-as-Judge Evaluation,"Mourya Teja Kunuku and Nasrin Dehbozorgi (Kennesaw State University, USA)"
"Tuesday, Nov 4",T5-RBC,Gen AI 10: Broad Issues in Graduate Education,Riverbed C,18:00,"WIP: An Adaptive, AI-Driven Course Redesign for Data Science and Analytics","Weiwei Stone, Lei Zhang, Lizhou Cao, Cui Fang and Yixiao Ma (University of Maryland Eastern Shore, USA) 17:00 - 18:30"
"Tuesday, Nov 4",T5-RBD,Academic & Institutional Change 1: Undergraduate Course Level Initiatives,Riverbed D,17:00,WIP: Impact of the CHIPS & Science Act on Engineering Education: Analyzing Funding Trends and Institutional Growth,"Wenjing Gong and Yuchen Wang (Texas A&M University, USA); Suxia Cui (Prairie View A&M University, USA); Xinyue Ye (Texas A&M University, USA)"
"Tuesday, Nov 4",T5-RBD,Academic & Institutional Change 1: Undergraduate Course Level Initiatives,Riverbed D,17:15,WIP: Iterative Change: Stories of SCCT and Integration in an Experimental Engineering Course,"Rebecca L Thomas, Jenny Tilsen, Michael S. Thompson and R. Alan Cheville (Bucknell University, USA) 75"
"Tuesday, Nov 4",T5-RBD,Academic & Institutional Change 1: Undergraduate Course Level Initiatives,Riverbed D,17:30,A Qualitative Study to Analyze the Level of Preparedness for Electrical and Computer Engineering Graduates from the Viewpoint of,"Their Department Heads and Professional Engineers Mohammad Al Mestiraihi (University of Texas Rio Grande Valley, USA); Kurt Becker (Utah State University, USA); Muhammad Asghar (University of Cincinnati, USA)"
"Tuesday, Nov 4",T5-RBD,Academic & Institutional Change 1: Undergraduate Course Level Initiatives,Riverbed D,17:45,Experiential Learning Through H-Bridge Motor Control Design: Integrating Industry Practices in Electric Circuits Classes,"Khalid Al-Olimat, Heath J. LeBlanc, Ahmed Ammar and M. Ajmal Khan (Ohio Northern University, USA)"
"Tuesday, Nov 4",T5-RBD,Academic & Institutional Change 1: Undergraduate Course Level Initiatives,Riverbed D,18:00,WIP: Exploring Student Reported Barriers to Success in a Computer Engineering Department,"Andrew Danowitz (California Polytechnic State University San Luis Obispo, USA); Lynne Slivovsky (California Polytechnic State University, USA)"
